row_id,date,store,product,num_sold,latitude,longitude,zone,official_franchisee,review,area,rent,Working_hrs,Online_availability,Phone-no
6025,12/1/2015,Planet Fashion,2,288,73.8652,18.45245082,south,No,worst shop,1597,14614,10.0,N,9371099999.0
6026,12/1/2015,Planet Fashion,1,98,73.7699,,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1345,46248,6.5,Y,9371099998.0
6028,12/1/2015,Lifestyle,2,556,73.904,18.54573539,east,No,worst shop,2519,57379,9.0,Y,7620099924.0
6029,12/1/2015,Lifestyle,1,174,73.8652,18.45316769,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1713,12195,6.5,N,9371099926.0
6030,12/2/2015,Planet Fashion,0,207,73.8652,18.45302713,,No,,1120,13157,9.5,N,7620099999.0
6031,12/2/2015,Planet Fashion,2,268,73.8652,18.45259269,south,No,worst shop,2160,27990,9.0,Y,8928699999.0
6032,12/2/2015,Planet Fashion,1,83,73.7978,18.59898983,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1255,18687,9.0,,8928699910.0
6033,12/2/2015,Lifestyle,0,321,73.8652,18.45264758,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,767,18152,9.0,Y,7620099926.0
6035,12/2/2015,Lifestyle,1,138,73.8652,18.45312454,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1616,17194,9.5,Y,8928699926.0
6036,12/2/2015,Planet Fashion,0,320,73.8652,,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1390,16619,10.0,N,9371099999.0
6037,12/2/2015,Planet Fashion,2,446,73.8446,18.5317685,north,Yes,worst shop,2385,36690,8.5,N,7620099991.0
6038,12/2/2015,Planet Fashion,1,148,73.8652,18.45292655,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2493,28510,9.5,N,7620099999.0
6039,12/2/2015,Lifestyle,0,546,73.904,18.54624454,east,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,687,51744,7.5,N,8928699924.0
6040,12/2/2015,Lifestyle,2,704,73.9143,18.56833045,east,No,worst shop,524,33921,6.0,Y,8928699919.0
6042,12/2/2015,Planet Fashion,0,230,73.8652,18.45291353,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2365,28076,9.0,Y,8928699999.0
6043,12/2/2015,Planet Fashion,2,310,73.8652,18.45320378,south,Yes,worst shop,2280,28709,10.0,N,9371099999.0
6044,12/2/2015,Planet Fashion,1,98,73.7699,,west,No,,2761,52820,7.0,Y,7620099998.0
6045,12/2/2015,Lifestyle,0,379,73.8652,18.45302039,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2657,26292,9.0,Y,7620099926.0
6046,12/2/2015,Lifestyle,2,485,73.8446,,north,Yes,worst shop,2206,32959,7.5,Y,8928699925.0
6047,12/2/2015,Lifestyle,1,169,73.8652,,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2485,21411,9.5,Y,8928699926.0
6049,12/3/2015,Planet Fashion,2,234,73.8652,18.45332065,south,Yes,worst shop,1112,15504,9.0,Y,8928699999.0
6050,12/3/2015,Planet Fashion,1,79,73.7978,18.59892128,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",911,15654,8.0,N,9371099910.0
6051,12/3/2015,Lifestyle,0,317,73.8652,18.45279585,south,No,,1832,20538,6.5,N,9371099926.0
6052,12/3/2015,Lifestyle,2,441,73.8446,18.53176968,north,No,worst shop,2959,32206,8.5,N,9371099925.0
6053,12/3/2015,Lifestyle,1,158,73.8652,,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1186,10311,9.0,Y,7620099926.0
6054,12/3/2015,Planet Fashion,0,333,73.8652,18.45278566,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2203,26858,10.0,N,9371099999.0
6056,12/3/2015,Planet Fashion,1,130,73.7699,18.51329226,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2777,57051,8.0,N,8928699998.0
6057,12/3/2015,Lifestyle,0,555,73.904,18.54655465,east,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2835,59992,8.5,N,9371099924.0
6058,12/3/2015,Lifestyle,2,817,73.8031,18.56017066,north,No,worst shop,2009,53876,9.5,N,9371099923.0
6059,12/3/2015,Lifestyle,1,258,73.8652,18.45267592,south,Yes,worst shop,1851,20553,9.5,Y,8928699926.0
6060,12/3/2015,Planet Fashion,0,224,73.8652,18.45281758,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2191,29352,9.5,,7620099999.0
6061,12/3/2015,Planet Fashion,2,310,73.8652,18.45329862,south,Yes,worst shop,2393,26187,9.0,Y,8928699999.0
6063,12/3/2015,Lifestyle,0,382,73.8652,18.45286932,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2971,21995,6.5,N,9371099926.0
6064,12/3/2015,Lifestyle,2,555,73.904,18.54660064,east,No,,1645,50727,9.0,Y,7620099924.0
6065,12/3/2015,Lifestyle,1,178,73.8652,18.45248822,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1389,18223,9.0,Y,7620099926.0
6066,12/4/2015,Planet Fashion,0,215,73.8652,18.4524889,south,Yes,,568,15371,10.0,N,9371099999.0
6067,12/4/2015,Planet Fashion,2,267,73.8652,18.45332048,south,No,,1987,27129,9.5,,7620099999.0
6068,12/4/2015,Planet Fashion,1,85,73.7699,18.5135832,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1894,51002,7.0,Y,7620099998.0
6070,12/4/2015,Lifestyle,2,482,73.8446,18.5318047,north,Yes,worst shop,839,29383,9.0,Y,7620099925.0
6071,12/4/2015,Lifestyle,1,151,73.8652,,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",895,15192,6.5,N,9371099926.0
6072,12/4/2015,Planet Fashion,0,326,73.8652,18.45324102,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1763,23354,9.0,,8928699999.0
6073,12/4/2015,Planet Fashion,2,452,73.8446,18.53137584,north,No,worst shop,1451,20559,9.0,Y,9371099991.0
6074,12/4/2015,Planet Fashion,1,147,73.8652,18.4532853,south,Yes,,574,16596,10.0,N,9371099999.0
6075,12/4/2015,Lifestyle,0,547,73.904,18.54576405,east,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,809,50092,7.5,N,8928699924.0
6077,12/4/2015,Lifestyle,1,302,73.8652,18.45257415,south,Yes,worst shop,1381,16902,9.0,Y,7620099926.0
6078,12/4/2015,Planet Fashion,0,235,73.8652,18.45280259,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,779,12654,9.5,N,7620099999.0
6079,12/4/2015,Planet Fashion,2,333,73.8652,18.45300923,south,No,worst shop,1861,27956,9.0,Y,8928699999.0
6080,12/4/2015,Planet Fashion,1,105,73.7699,,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1731,42664,8.0,N,8928699998.0
6081,12/4/2015,Lifestyle,0,372,73.8652,18.45323246,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2870,25063,9.5,Y,8928699926.0
6082,12/4/2015,Lifestyle,2,608,73.9272,18.51572336,east,Yes,worst shop,2095,49650,8.0,Y,7620099920.0
6084,12/5/2015,Planet Fashion,0,228,73.8652,18.45332262,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",893,13004,10.0,N,9371099999.0
6085,12/5/2015,Planet Fashion,2,317,73.8652,18.45324582,south,No,,1565,11785,9.5,N,7620099999.0
6086,12/5/2015,Planet Fashion,1,109,73.7699,18.51375713,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2584,58204,6.5,Y,9371099998.0
6087,12/5/2015,Lifestyle,0,388,73.8217,18.49115139,south,No,,2082,45238,8.0,N,7620099921.0
6088,12/5/2015,Lifestyle,2,541,73.904,18.54600428,east,No,worst shop,1031,54771,8.5,N,9371099924.0
6089,12/5/2015,Lifestyle,1,171,73.8652,18.45327024,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2307,23768,9.0,,7620099926.0
6091,12/5/2015,Planet Fashion,2,582,73.904,18.5462588,east,Yes,,2023,59307,7.5,N,7620099992.0
6092,12/5/2015,Planet Fashion,1,198,73.8652,18.45311905,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2742,20387,9.0,Y,8928699999.0
6093,12/5/2015,Lifestyle,0,749,73.8031,,north,No,okayish store but bery rude people,990,49562,10.0,N,8928699923.0
6094,12/5/2015,Lifestyle,2,989,73.8652,18.45289224,south,Yes,:),2651,25169,9.5,Y,8928699926.0
6095,12/5/2015,Lifestyle,1,305,73.8652,18.4532619,south,No,worst shop,960,13030,6.5,,9371099926.0
6096,12/5/2015,Planet Fashion,0,266,73.8652,18.45246325,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1253,17795,10.0,N,9371099999.0
6098,12/5/2015,Planet Fashion,1,110,73.7699,18.51396018,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2240,56124,7.0,Y,7620099998.0
6099,12/5/2015,Lifestyle,0,476,73.8446,,north,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2839,30888,7.5,Y,8928699925.0
6100,12/5/2015,Lifestyle,2,673,73.9272,18.51568603,east,No,,2869,42735,6.0,Y,8928699920.0
6101,12/5/2015,Lifestyle,1,227,73.8652,18.45296321,south,Yes,,2051,25333,9.0,Y,7620099926.0
6102,12/6/2015,Planet Fashion,0,238,73.8652,18.45291384,south,No,,538,15958,9.5,N,7620099999.0
6103,12/6/2015,Planet Fashion,2,343,73.8652,18.45298491,south,No,,1903,21861,9.0,Y,8928699999.0
6105,12/6/2015,Lifestyle,0,396,73.8217,,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2255,46465,7.0,Y,8928699921.0
6106,12/6/2015,Lifestyle,2,594,73.9272,18.51579637,east,Yes,worst shop,1840,47758,7.0,Y,9371099920.0
6107,12/6/2015,Lifestyle,1,185,73.8652,18.45271528,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2073,26262,9.5,Y,8928699926.0
6108,12/6/2015,Planet Fashion,0,374,73.8652,,south,Yes,,1900,29017,10.0,N,9371099999.0
6109,12/6/2015,Planet Fashion,2,642,73.9272,18.51578339,east,No,,1891,49161,7.5,,7620099995.0
6110,12/6/2015,Planet Fashion,1,210,73.8652,18.45331916,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1559,11333,9.5,N,7620099999.0
6112,12/6/2015,Lifestyle,2,1077,73.8652,18.45270525,south,Yes,:),2715,28304,6.5,N,9371099926.0
6113,12/6/2015,Lifestyle,1,324,73.8652,18.45245614,south,No,worst shop,2269,26869,9.0,,7620099926.0
6114,12/6/2015,Planet Fashion,0,292,73.8652,,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2612,25744,9.0,Y,8928699999.0
6115,12/6/2015,Planet Fashion,2,367,73.8652,18.45260399,south,Yes,worst shop,961,16228,10.0,,9371099999.0
6116,12/6/2015,Planet Fashion,1,133,73.7699,18.51344159,west,Yes,,2552,55807,6.5,Y,9371099998.0
6117,12/6/2015,Lifestyle,0,495,73.8446,18.53165552,north,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2339,33705,8.5,N,9371099925.0
6119,12/6/2015,Lifestyle,1,231,73.8652,18.4533481,south,Yes,worst shop,2497,23248,9.5,Y,8928699926.0
6120,12/7/2015,Planet Fashion,0,206,73.8652,18.45244422,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2187,24528,9.5,N,7620099999.0
6121,12/7/2015,Planet Fashion,2,264,73.8652,18.45263429,south,Yes,worst shop,1534,14528,9.0,Y,8928699999.0
6122,12/7/2015,Planet Fashion,1,86,73.7699,18.51306621,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",709,40592,7.0,Y,7620099998.0
6123,12/7/2015,Lifestyle,0,345,73.8652,18.45260515,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,509,15211,6.5,N,9371099926.0
6124,12/7/2015,Lifestyle,2,485,73.8446,18.53176695,north,Yes,worst shop,974,28535,9.0,,7620099925.0
6126,12/7/2015,Planet Fashion,0,316,73.8652,18.45302025,south,Yes,,669,13145,10.0,N,9371099999.0
6127,12/7/2015,Planet Fashion,2,491,73.8446,18.53168782,north,Yes,worst shop,1694,21194,8.5,N,7620099991.0
6128,12/7/2015,Planet Fashion,1,156,73.8652,,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1936,23089,9.5,N,7620099999.0
6129,12/7/2015,Lifestyle,0,559,73.904,18.54602244,east,No,,1206,52967,9.0,Y,7620099924.0
6130,12/7/2015,Lifestyle,2,812,73.8031,18.56056498,north,Yes,worst shop,1351,44034,9.5,N,9371099923.0
6131,12/7/2015,Lifestyle,1,240,73.8652,18.45278283,south,Yes,worst shop,2418,24777,9.5,Y,8928699926.0
6133,12/7/2015,Planet Fashion,2,284,73.8652,18.45304442,south,No,worst shop,2302,24276,10.0,N,9371099999.0
6134,12/7/2015,Planet Fashion,1,107,73.7699,18.51382732,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1865,54290,8.0,N,8928699998.0
6135,12/7/2015,Lifestyle,0,386,73.8217,18.49115493,south,Yes,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,2427,47880,7.5,Y,9371099921.0
6136,12/7/2015,Lifestyle,2,539,73.904,18.54645328,east,Yes,,621,53119,7.5,N,8928699924.0
6137,12/7/2015,Lifestyle,1,177,73.8652,18.45256619,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2314,25646,6.5,N,9371099926.0
6138,12/8/2015,Planet Fashion,0,197,73.8652,18.45268933,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1293,13855,9.5,N,7620099999.0
6140,12/8/2015,Planet Fashion,1,86,73.7699,,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1305,42935,6.5,Y,9371099998.0
6141,12/8/2015,Lifestyle,0,308,73.8652,18.45309063,,No,,2572,25701,9.0,Y,7620099926.0
6142,12/8/2015,Lifestyle,2,482,73.8446,18.53142569,north,Yes,worst shop,664,20815,7.5,Y,8928699925.0
6143,12/8/2015,Lifestyle,1,153,73.8652,18.45319585,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2152,24553,9.5,Y,8928699926.0
6144,12/8/2015,Planet Fashion,0,335,73.8652,18.45313273,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,831,12937,10.0,N,9371099999.0
6145,12/8/2015,Planet Fashion,2,473,73.8446,18.53125254,north,No,worst shop,1783,33689,8.0,Y,8928699991.0
6147,12/8/2015,Lifestyle,0,580,73.904,18.5464539,east,Yes,,915,51469,8.5,N,9371099924.0
6148,12/8/2015,Lifestyle,2,796,73.8031,18.56050096,north,No,worst shop,2566,56179,9.0,N,7620099923.0
6149,12/8/2015,Lifestyle,1,260,73.8652,18.45289367,south,Yes,worst shop,2379,26530,6.5,N,9371099926.0
6150,12/8/2015,Planet Fashion,0,226,73.8652,18.45323753,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2706,27879,9.0,Y,8928699999.0
6151,12/8/2015,Planet Fashion,2,332,73.8652,18.45303706,south,No,worst shop,548,11323,10.0,N,9371099999.0
6152,12/8/2015,Planet Fashion,1,99,73.7699,18.51321604,west,Yes,,1031,42517,7.0,Y,7620099998.0
6154,12/8/2015,Lifestyle,2,538,73.904,,east,Yes,worst shop,2133,59614,9.0,Y,7620099924.0
6155,12/8/2015,Lifestyle,1,168,73.8652,18.45300659,south,Yes,,1402,13737,9.0,Y,7620099926.0
6156,12/9/2015,Planet Fashion,0,204,73.8652,18.45283059,south,Yes,,2485,22610,9.5,N,7620099999.0
6157,12/9/2015,Planet Fashion,2,295,73.8652,18.4533642,south,Yes,worst shop,1941,25108,9.0,Y,8928699999.0
6158,12/9/2015,Planet Fashion,1,90,73.7699,18.5130504,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1893,57255,8.0,N,8928699998.0
6159,12/9/2015,Lifestyle,0,363,73.8652,18.45306339,south,Yes,,802,14991,9.5,Y,8928699926.0
6161,12/9/2015,Lifestyle,1,165,73.8652,18.45251494,south,Yes,,1630,17233,6.5,,9371099926.0
6162,12/9/2015,Planet Fashion,0,314,73.8652,18.45256369,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,938,14316,10.0,,9371099999.0
6163,12/9/2015,Planet Fashion,2,451,73.8446,18.53097316,north,Yes,worst shop,527,23373,9.0,,9371099991.0
6164,12/9/2015,Planet Fashion,1,148,73.8652,18.45291427,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2605,29113,9.5,N,7620099999.0
6165,12/9/2015,Lifestyle,0,582,73.904,18.54645927,east,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,690,52740,7.5,N,8928699924.0
6166,12/9/2015,Lifestyle,2,801,73.8031,18.56027433,north,No,,1443,43116,10.0,N,8928699923.0
6168,12/9/2015,Planet Fashion,0,226,73.8652,18.4524074,south,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2682,26908,9.0,Y,8928699999.0
6169,12/9/2015,Planet Fashion,2,321,73.8652,18.45306513,,Yes,worst shop,2626,24777,10.0,N,9371099999.0
6170,12/9/2015,Planet Fashion,1,105,73.7699,18.51317024,west,No,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",2431,53196,6.5,Y,9371099998.0
6171,12/9/2015,Lifestyle,0,373,73.8652,18.4525066,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,1498,18262,9.5,Y,8928699926.0
6172,12/9/2015,Lifestyle,2,553,73.904,18.5465478,east,Yes,worst shop,1796,59577,8.5,N,9371099924.0
6173,12/9/2015,Lifestyle,1,165,73.8652,18.45311993,south,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",903,12432,6.5,N,9371099926.0
6175,12/10/2015,Planet Fashion,2,313,73.8652,18.45337579,south,Yes,worst shop,2124,23907,9.0,Y,8928699999.0
6176,12/10/2015,Planet Fashion,1,99,73.7699,18.51325173,west,Yes,"['Worst service', 'Not at all customer friendly. Behavior of owner as well staff is quite rude.', 'No proper arrangement of items. No proper service from store people.', ' no replacement of some products and also if you ask them to open a product, they deny', 'The staff is not at all valuing customers.', 'Very poor service and delivery.', 'I will definitely not be ordering again.', 'I didn’t like the material', 'I am extremely dissatisfied']",1662,41174,7.0,Y,7620099998.0
6177,12/10/2015,Lifestyle,0,398,73.8217,18.49120821,south,No,this shopkeepr bery rood cannot even exchange fault piece I think he only fault,747,44290,7.0,Y,8928699921.0
